Max_Demand_Day_MW,Shortage_During_Max_Demand_MW,Energy_Met_MU,Draw_Schedule_MU,OD_UD_MU,Max_OD_MU,Year,Month,Date
13058,0,278.2000122,74.19999695,1.100000024,384,14,7,22
13036,0,282.5,71.80000305,0.899999976,385,14,7,23
12998,0,281.8999939,71.90000153,-0.699999988,309,14,7,24
13126,0,286.2000122,70.59999847,1.100000024,350,14,7,25
13028,0,285.3999939,75,-0.899999976,361,14,7,26
12077,0,279.2999878,72.69999695,0.400000006,370,14,7,27
11600,0,262.7999878,73.90000153,1.200000048,296,14,7,28
12640,0,274.7999878,70.09999847,1.5,353,14,7,29
12564,0,278.3999939,70.90000153,2.099999905,356,14,7,30
12673,0,278,72.90000153,0.5,335,14,7,31
12822,0,283,73.40000153,1.200000048,289,14,8,1
12884,0,283,72.80000305,-0.600000024,359,14,8,2
12481,0,271.2000122,70.59999847,0.699999988,564,14,8,3
10965,0,246,73.69999695,0.899999976,301,14,8,4
12573,0,261.6000061,69,-0.600000024,631,14,8,5
12628,111,271.1000061,68.09999847,-1.399999976,469,14,8,6
12286,0,271.6000061,72,-4.699999809,306,14,8,7
12730,0,279.7000122,72.80000305,1.700000048,417,14,8,8
12155,0,271.3999939,71.09999847,-4.199999809,341,14,8,9
12102,0,258.6000061,67.69999695,-3.900000095,297,14,8,10
10866,0,241.1999969,71.90000153,-0.200000003,353,14,8,11
12137,0,256,74.30000305,0.699999988,379,14,8,12
12606,0,258.2000122,73.80000305,0.400000006,292,14,8,13
12422,0,261.6000061,72.69999695,-0.300000012,271,14,8,14
12703,0,271,70.90000153,2,321,14,8,15
10991,0,243.3000031,68.5,1.600000024,478,14,8,16
11632,0,242.5,65.30000305,1.600000024,321,14,8,17
11019,0,235.8999939,67.59999847,1.200000048,296,14,8,18
11351,453,242.3000031,68.5,2.200000048,481,14,8,19
11931,466,248.1000061,71.90000153,2.299999952,406,14,8,20
12074,501,254.8999939,73.09999847,2.200000048,428,14,8,21
12681,0,262,71.19999695,3.5,593,14,8,22
12165,0,265.7000122,70.69999695,1.799999952,357,14,8,23
11684,0,256.7999878,70.30000305,-0.200000003,283,14,8,24
10938,0,235.3999939,65.30000305,-3.599999905,212,14,8,25
12437,0,254.3000031,67.69999695,3,346,14,8,26
12700,0,265.3999939,71.09999847,2.400000095,371,14,8,27
12653,0,270.3999939,69,1.399999976,493,14,8,28
12600,0,267,62.59999847,0,317,14,8,29
11655,0,258,67.40000153,1.5,359,14,8,30
12445,0,261.6000061,64.69999695,0.899999976,310,14,8,31
11390,0,248.8999939,68.5,0.200000003,433,14,9,1
12866,0,266.6000061,65.40000153,2.900000095,394,14,9,2
12902,0,275,61.79999924,2.099999905,261,14,9,3
12289,0,274.8999939,64.40000153,0.400000006,302,14,9,4
12334,0,272.7000122,65.69999695,2,509,14,9,5
12817,0,274,66.5,3.200000048,388,14,9,6
12317,0,264.6000061,67.80000305,0.899999976,305,14,9,7
10837,0,250.6000061,64.80000305,2.299999952,436,14,9,8
12522,0,261,64.40000153,0.899999976,275,14,9,9
12159,0,268,63.5,-4.199999809,311,14,9,10
13036,0,280.3999939,60.5,2.099999905,342,14,9,11
12957,16,284.7000122,65.40000153,2.5,408,14,9,12
13200,0,284.2999878,68.40000153,0.899999976,416,14,9,13
12915,0,280.8999939,69,1.200000048,598,14,9,14
11123,0,258.3999939,71.69999695,2.700000048,319,14,9,15
12487,0,260.7000122,71.30000305,0.300000012,426,14,9,16
12424,0,261.2000122,74.5,-2.299999952,391,14,9,17
12605,0,267.3999939,75.30000305,-3.400000095,541,14,9,18
12866,0,272.7999878,74.40000153,0.200000003,302,14,9,19
12896,0,275.1000061,73.90000153,-1.5,254,14,9,20
12896,0,270.3999939,72.5,-0.899999976,396,14,9,21
11675,0,264.2000122,68.5,-0.800000012,414,14,9,22
12596,940,269.3999939,81.59999847,1,549,14,9,23
11265,600,251.1000061,74.59999847,-0.5,407,14,9,24
11373,992,253.5,75.09999847,-1.399999976,640,14,9,25
11441,911,259.2000122,74.5,0.5,371,14,9,26
11297,940,255.6999969,68.59999847,1.899999976,560,14,9,27
10709,1117,247.8000031,65.40000153,3,461,14,9,28
10347,779,238.3000031,64.69999695,2.799999952,358,14,9,29
10961,2149,246,73.40000153,0.5,467,14,9,30
10168,2593,234.6999969,62.79999924,4,799,14,10,1
10234,2153,239.5,66.69999695,2.099999905,653,14,10,2
10283,731,238.6000061,66.09999847,5.199999809,421,14,10,3
10692,1467,241.1000061,65.80000305,2.5,443,14,10,4
11476,858,254.1999969,69.09999847,3,376,14,10,5
10930,839,252.5,72.30000305,3.900000095,317,14,10,6
11397,796,253.1000061,63.40000153,1.700000048,380,14,10,7
11221,935,256.7000122,63.09999847,3.799999952,355,14,10,8
11434,803,252.1999969,67.09999847,3.5,501,14,10,9
11334,770,256.2999878,70.09999847,1,349,14,10,10
11334,0,259,70,-1.200000048,396,14,10,11
11608,748,261.2000122,64.59999847,1.299999952,348,14,10,12
10926,705,248.1000061,55.59999847,1.200000048,397,14,10,13
11800,781,261.5,57.79999924,2.599999905,684,14,10,14
11365,1520,265.6000061,63.70000076,3.099999905,326,14,10,15
11267,1476,256,63.40000153,3.599999905,368,14,10,16
11114,1500,249.5,65,2.400000095,342,14,10,17
10554,831,243.5,63.20000076,1.700000048,382,14,10,18
10464,932,228.8999939,61.40000153,2.599999905,556,14,10,19
9374,753,211.8999939,57.79999924,2,313,14,10,20
9524,838,214.6000061,50,2,549,14,10,21
9031,809,203.5,56.70000076,-4.199999809,275,14,10,22
7606,701,161.1000061,36.09999847,-2.400000095,403,14,10,23
8006,676,166.6000061,44.59999847,-4.400000095,481,14,10,24
9310,869,192.3999939,56.79999924,-1,353,14,10,25
9255,803,203.1000061,61.20000076,-3.700000048,343,14,10,26
9142,819,204.1999969,63.59999847,0,265,14,10,27
9959,788,218,67.19999695,0.899999976,316,14,10,28
10569,834,223.8000031,67.30000305,0.800000012,262,14,10,29
10244,800,227.6000061,70,2.299999952,708,14,10,30
10907,0,230.6000061,74.59999847,1.200000048,277,14,10,31
10941,1129,237.1000061,69.19999695,1.200000048,364,14,11,1
10392,0,229.6000061,61.70000076,1.299999952,311,14,11,2
9298,0,209.3999939,58.5,-0.100000001,355,14,11,3
9997,0,216.8000031,61.79999924,-4.400000095,279,14,11,4
10627,869,227,63.20000076,0.899999976,513,14,11,5
10373,876,233.1999969,68.19999695,2.5,402,14,11,6
10537,871,237.3000031,68.30000305,3.599999905,299,14,11,7
11076,1700,238,65.90000153,2.099999905,669,14,11,8
10657,1687,237.1999969,70.5,3.299999952,329,14,11,9
10839,751,233.1999969,72,1.399999976,322,14,11,10
11189,1462,241.6000061,75,2.299999952,399,14,11,11
11247,1182,245.8999939,76.69999695,2.799999952,541,14,11,12
10378,773,231.6000061,77.30000305,1.299999952,324,14,11,13
10422,795,225.3999939,76,0.600000024,337,14,11,14
10473,752,221.1999969,65.40000153,-0.100000001,354,14,11,15
10397,813,222.3000031,66.90000153,2.200000048,336,14,11,16
9841,0,216.5,71.80000305,0.5,298,14,11,17
10691,802,227.8000031,67.90000153,0.899999976,301,14,11,18
11137,763,236.1999969,66.80000305,1.100000024,328,14,11,19
10939,795,234.3999939,66.40000153,0.300000012,347,14,11,20
11411,783,236.6000061,68.30000305,-0.899999976,441,14,11,21
11199,766,242.6000061,72.09999847,1.700000048,381,14,11,22
10882,945,238.1000061,73.59999847,2.599999905,515,14,11,23
10165,719,216.8000031,68.19999695,2.799999952,356,14,11,24
10455,1076,227.1999969,66.69999695,3.400000095,431,14,11,25
10522,2910,233.1999969,65.30000305,3.200000048,538,14,11,26
10756,1932,237.8999939,66.80000305,2.099999905,387,14,11,27
10257,1957,236.8000031,64.59999847,3.799999952,488,14,11,28
10292,1525,230.1000061,67.09999847,3.099999905,495,14,11,29
10494,820,228,67.40000153,1.200000048,357,14,11,30
9902,763,215.1999969,67.19999695,1.5,317,14,12,1
10661,781,225.1999969,63.09999847,0.899999976,487,14,12,2
11017,856,235,65,5,432,14,12,3
11015,1532,236.8999939,68.59999847,5.5,365,14,12,4
10953,909,248.3000031,70,3.599999905,345,14,12,5
10894,855,247.6999969,69.09999847,3.700000048,471,14,12,6
11413,844,251,69.40000153,4.199999809,387,14,12,7
10474,702,238.1999969,64.90000153,5,492,14,12,8
10879,842,249.3999939,68.09999847,1.899999976,383,14,12,9
11236,794,258.2000122,76.80000305,1.700000048,465,14,12,10
10878,953,242.6999969,78.80000305,-0.800000012,455,14,12,11
11138,824,238.8999939,77,1.700000048,639,14,12,12
11638,782,244.1999969,75.90000153,-0.5,342,14,12,13
10822,831,238.3000031,73.90000153,-0.5,697,14,12,14
9908,873,218.1999969,75.19999695,-1.600000024,243,14,12,15
10935,768,235.3999939,75.90000153,-0.699999988,312,14,12,16
11263,896,242,78.40000153,-0.100000001,372,14,12,17
11516,841,237.1000061,77.40000153,-2.900000095,257,14,12,18
10946,832,234.6999969,77.59999847,-1.5,303,14,12,19
10827,200,236,76.80000305,2.700000048,258,14,12,20
10537,200,237.1000061,75.80000305,1.899999976,397,14,12,21
10012,766,218.1000061,74.69999695,-1.399999976,433,14,12,22
10826,863,228.5,77,-5,373,14,12,23
10688,1828,230.3000031,78.80000305,-2.299999952,463,14,12,24
11253,0,238.8999939,85.90000153,2.700000048,495,14,12,25
10627,1807,237.1999969,81.5,3,367,14,12,26
10886,1947,236.3000031,76.69999695,1.799999952,433,14,12,27
10821,896,236.6000061,79.59999847,2.799999952,416,14,12,28
10478,516,227.1999969,84.90000153,0,428,14,12,29
10515,815,228.3000031,85.59999847,-2.5,359,14,12,30
10949,549,233.3000031,87.09999847,-0.600000024,324,14,12,31
10882,1588,239.6000061,90.59999847,3.099999905,580,15,1,1
10621,891,235.5,93.19999695,1.100000024,477,15,1,2
12238,1380,243.1000061,96,3.900000095,329,15,1,3
10842,1361,243.8000031,93.40000153,2.299999952,474,15,1,4
10592,200,236.1000061,88,1.799999952,310,15,1,5
11084,1473,245.6000061,88.90000153,2.799999952,376,15,1,6
10980,1147,251.1000061,90.69999695,3.700000048,374,15,1,7
11658,0,255.1000061,96.80000305,4.300000191,327,15,1,8
12149,786,256.2000122,96.40000153,0.400000006,690,15,1,9
11695,993,260.2999878,100.5,2.799999952,539,15,1,10
11973,895,262.3999939,102.0999985,1.299999952,290,15,1,11
11381,200,248.1000061,98.30000305,-0.699999988,476,15,1,12
11693,200,251.1000061,96.80000305,-1.700000048,307,15,1,13
11634,875,253.3000031,103.3000031,-0.600000024,416,15,1,14
11829,870,250.6999969,102.4000015,2.099999905,1055,15,1,15
10763,576,221.8999939,84.5,0.5,520,15,1,16
9812,698,206.1999969,75.19999695,0.899999976,532,15,1,17
9800,200,215.8999939,69.5,1.200000048,356,15,1,18
10311,797,224.5,75.90000153,4.699999809,376,15,1,19
11298,869,238.1999969,90.69999695,1.299999952,678,15,1,20
11782,630,251.1000061,105,-1.600000024,344,15,1,21
11536,886,253,100.3000031,0.899999976,356,15,1,22
11347,1284,251.6000061,105.0999985,3.099999905,442,15,1,23
11268,1218,253.8999939,107.8000031,2.799999952,389,15,1,24
11564,868,258.8999939,107.0999985,5.199999809,489,15,1,25
11600,200,245.3000031,105.1999969,-1.700000048,412,15,1,26
10870,200,237.1999969,97.59999847,0.200000003,507,15,1,27
11961,200,254.3000031,105.6999969,-0.100000001,233,15,1,28
12489,717,260.7000122,107.8000031,2,390,15,1,29
11808,684,261.6000061,108,1.700000048,371,15,1,30
12030,705,263.2999878,108.3000031,2.099999905,393,15,1,31
11991,837,259.7000122,106.3000031,0.800000012,372,15,2,1
11376,737,246.5,97.90000153,-0.400000006,387,15,2,2
11837,963,254.5,90.59999847,-1.5,337,15,2,3
12484,200,262.3999939,90.5,0.899999976,624,15,2,4
12253,909,264.8999939,92.59999847,1.600000024,399,15,2,5
12384,797,265.1000061,100.1999969,1.399999976,366,15,2,6
12555,200,267.1000061,103.8000031,1.600000024,319,15,2,7
11732,1306,257.6000061,97,1.799999952,496,15,2,8
11561,727,250.5,95.19999695,1.399999976,454,15,2,9
12080,200,260.7999878,103.9000015,-2,331,15,2,10
12630,0,263.6000061,104.4000015,-2.900000095,534,15,2,11
12086,886,265.5,107.3000031,-0.100000001,426,15,2,12
12642,200,270.2000122,108.8000031,-0.200000003,352,15,2,13
12490,752,274.2000122,106.5,1,405,15,2,14
11964,743,269.6000061,105.3000031,-2.400000095,350,15,2,15
11737,200,257.3999939,101.4000015,0.200000003,342,15,2,16
12028,841,269.3999939,100.8000031,1.200000048,319,15,2,17
12134,1076,272.2999878,107,0.800000012,364,15,2,18
11905,1041,269.1000061,103.8000031,0.699999988,354,15,2,19
12706,464,271.6000061,103.9000015,0.5,289,15,2,20
12071,886,274.2000122,99,3,410,15,2,21
11942,682,271.2999878,98.80000305,-0.699999988,426,15,2,22
11595,200,258.8999939,104.9000015,-0.800000012,386,15,2,23
11923,839,264.6000061,103.3000031,0,398,15,2,24
12220,0,275.7999878,109.5999985,-1.700000048,393,15,2,25
12101,968,272.7000122,105.6999969,0.400000006,366,15,2,26
12199,858,276,107.8000031,2,463,15,2,27
12028,869,274.7000122,108.4000015,-1.299999952,516,15,2,28
11987,463,273.8999939,107.3000031,1.100000024,364,15,3,1
11595,200,264,104.9000015,2.200000048,353,15,3,2
11907,850,268.1000061,105.6999969,-1.799999952,452,15,3,3
11853,833,273,109.8000031,-2.5,378,15,3,4
11822,200,274.1000061,111.3000031,0.899999976,337,15,3,5
12143,200,273.8999939,102.8000031,1.200000048,555,15,3,6
12140,725,272.3999939,105,2,482,15,3,7
12007,843,269.6000061,111.0999985,0.699999988,512,15,3,8
11219,704,260.1000061,107.4000015,0.300000012,287,15,3,9
12438,878,276.5,111.8000031,0.600000024,317,15,3,10
12261,851,280.6000061,111.9000015,-1.5,426,15,3,11
12367,819,282.2999878,114.9000015,3.799999952,261,15,3,12
12472,824,282.7999878,112.8000031,0.300000012,378,15,3,13
12766,824,285.8999939,107.5999985,0,411,15,3,14
12004,851,282,110.9000015,-0.300000012,484,15,3,15
11539,725,268.2000122,106.5999985,1.299999952,404,15,3,16
12311,179,274.5,106,0.800000012,433,15,3,17
12084,1444,272.7000122,109.5999985,1.799999952,443,15,3,18
12319,1177,275.1000061,108.5,2.700000048,671,15,3,19
12587,867,291.7999878,110.6999969,6.5,509,15,3,20
12545,1022,284.1000061,106.0999985,-3.400000095,389,15,3,22
11702,0,273.2999878,104.9000015,-2.099999905,294,15,3,23
12557,793,289.5,107.4000015,-0.200000003,342,15,3,24
12965,808,292.2000122,109.6999969,1.399999976,384,15,3,25
12751,1210,293.7999878,109.5999985,2.799999952,341,15,3,26
12954,880,295.6000061,111.5,-1.399999976,373,15,3,27
12986,908,292.3999939,107.8000031,-0.200000003,545,15,3,28
12711,950,288.7000122,107.5999985,0.699999988,309,15,3,29
12101,0,278.3999939,104,0.899999976,503,15,3,30
12486,932,288.3999939,109.5999985,0.100000001,328,15,3,31
12569,471,293.1000061,113.1999969,0.300000012,371,15,4,1
12326,310,290.2999878,115.4000015,-0.699999988,346,15,4,2
12343,200,289.3999939,116.3000031,0,398,15,4,3
12632,458,292.2000122,115.5,-0.200000003,357,15,4,4
11457,905,278.3999939,115.4000015,-1.299999952,451,15,4,5
12065,754,280.2000122,117.5,1.200000048,475,15,4,6
12727,1121,290.3999939,121.1999969,-1.100000024,298,15,4,7
12361,881,294.7999878,117,-1.399999976,304,15,4,8
12650,950,295,113.4000015,-1.399999976,424,15,4,9
12024,931,294.3999939,113.3000031,-0.200000003,336,15,4,10
12108,934,295.5,117.5,0.400000006,454,15,4,11
12659,907,296.7999878,115.9000015,0.200000003,629,15,4,12
10414,900,274.3999939,109.1999969,-2.599999905,304,15,4,13
11164,824,258.2999878,109.9000015,-3.599999905,284,15,4,14
10317,810,248.3000031,105.3000031,-3.299999952,296,15,4,15
10585,973,251.1000061,107.5,-3.099999905,336,15,4,16
10798,917,246.5,108,-4.300000191,362,15,4,17
11070,903,255.1000061,109.3000031,-1.100000024,448,15,4,18
10122 906,242,98.90000153,-1,529,,15,4,19
10307,873,239.8000031,93.09999847,-2.200000048,382,15,4,20
11378,916,260.7000122,95.80000305,-0.300000012,318,15,4,21
11640,931,270.3999939,108.9000015,-1.200000048,391,15,4,22
11789,200,276.2000122,111.8000031,0.400000006,337,15,4,23
11638,866,278.7999878,110.6999969,0.400000006,503,15,4,24
11951,200,269.7000122,108,-1.299999952,398,15,4,25
10561,955,235.3999939,103.0999985,-1.899999976,565,15,4,26
9860,70,236.8000031,105.4000015,-1.799999952,484,15,4,27
11215,945,254.6000061,103.5999985,2.099999905,402,15,4,28
11683,996,260,102.3000031,-6.900000095,392,15,4,29
11798,948,274.3999939,105.0999985,-0.800000012,402,15,4,30
11869,200,276.7000122,108.6999969,0.200000003,477,15,5,1
11950,50,259.6000061,105.1999969,0.5,404,15,5,2
11148,200,258.6000061,108.3000031,0.600000024,332,15,5,4
12109,200,271.3999939,111.8000031,-0.400000006,358,15,5,5
11894,984,279.8999939,117.5,-0.5,443,15,5,6
11947,937,282.2000122,121.4000015,0.800000012,335,15,5,7
12805,200,286.6000061,115.5,1.299999952,358,15,5,8
11800,916,283.1000061,113.4000015,0.300000012,347,15,5,9
11930,896,281.6000061,99.59999847,1.5,392,15,5,10
11356,904,264.1000061,85.69999695,3.5,514,15,5,11
11817,200,264.7999878,84.19999695,2.5,543,15,5,12
11422,200,262.5,91.19999695,0.200000003,343,15,5,13
10436,0,245.1999969,86.5,-5.599999905,372,15,5,14
11059,923,246.1999969,94.30000305,-0.600000024,393,15,5,15
10907,923,246.3000031,95.5,-1.200000048,415,15,5,16
10320,932,236,92.69999695,0.600000024,480,15,5,17
9001,800,216,90.09999847,-1.799999952,568,15,5,18
9907,912,224.1999969,99.69999695,-0.300000012,362,15,5,19
10511,915,243.6000061,103.4000015,0.100000001,375,15,5,20
11136,70,257.1000061,105.9000015,2.099999905,348,15,5,21
11480,969,271.7000122,108.8000031,-1,341,15,5,22
12385,200,277,107.8000031,-6,530,15,5,23
12240,977,281.2000122,108.3000031,-1,392,15,5,24
11562,817,268.7999878,107.5,-1.299999952,399,15,5,25
12962,200,279.7000122,103.5999985,-0.400000006,512,15,5,26
12306,861,290.2999878,102.8000031,-1.600000024,350,15,5,27
13059,200,278,103.1999969,-1,346,15,5,28
11915,234,258.7999878,99.69999695,2.799999952,327,15,5,29
11967,200,264.7000122,104.0999985,-0.800000012,522,15,5,30
11859,824,270.1000061,104.8000031,-0.100000001,678,15,5,31
11370,729,259.7000122,98.59999847,-0.100000001,520,15,6,1
11580,843,263.3999939,105.4000015,-0.200000003,531,15,6,2
11544,882,271.7000122,108.5,-0.899999976,472,15,6,3
11240,897,275.5,110.6999969,5,516,15,6,4
11547,791,275.5,112.5999985,-0.300000012,501,15,6,5
12258,0,278.8999939,111.5,-1.899999976,425,15,6,6
12411,0,268.8999939,104.4000015,-2.599999905,492,15,6,7
11547,0,264,102.5999985,-2.400000095,340,15,6,8
12727,0,273.2000122,104.1999969,-3.200000048,442,15,6,9
13048,0,282.1000061,104.5999985,-3.700000048,902,15,6,10
12934,0,279,100.1999969,1.799999952,677,15,6,11
12651,0,286.2000122,98.80000305,-3.299999952,352,15,6,12
12250,0,281.7999878,110.1999969,-2.799999952,548,15,6,13
13042,0,281.7999878,109.5,0.200000003,499,15,6,14
11224,0,264.1000061,112.8000031,0,521,15,6,15
13034,0,281.3999939,111.0999985,-1.5,463,15,6,16
12404,0,281.6000061,111,-1.5,555,15,6,17
12958,0,275.2999878,112.1999969,-2.599999905,435,15,6,18
12290,0,270.5,111.8000031,-2,325,15,6,19
12117,0,263.6000061,100.9000015,0.5,392,15,6,20
11592,0,248.3000031,102,-4.199999809,459,15,6,21
10618,0,241,102,-0.600000024,682,15,6,22
11685,1264,259.7999878,99.30000305,-0.699999988,605,15,6,23
12354,568,278.8999939,107.0999985,2.5,552,15,6,24
13249,733,281.7000122,96,0.600000024,670,15,6,25
13507,393,278.6000061,92.30000305,0.800000012,620,15,6,26
13085,0,294.2000122,91.40000153,-2.099999905,931,15,6,27
12949,0,292.5,95.59999847,0,354,15,6,28
12004,0,275.7000122,87,1.899999976,345,15,6,29
13065,0,291.6000061,100.5999985,0.300000012,294,15,6,30
13100,0,296.2000122,100.4000015,-0.200000003,327,15,7,1
13676,0,298.7000122,100.0999985,-0.300000012,425,15,7,2
13766,0,303.5,95.5,0.400000006,389,15,7,3
,13035,0,294.3999939,95.40000153,2,15,7,5
12265,0,284.2999878,94.5,2.099999905,408,15,7,6
13329,0,293.7999878,89.5,1.5,344,15,7,7
12934,0,298.7000122,88.69999695,-0.400000006,420,15,7,8
13623,0,302.7999878,87.69999695,0,455,15,7,9
13119,0,300.7999878,89.59999847,-0.200000003,425,15,7,10
13570,0,304.1000061,89.59999847,0.400000006,479,15,7,11
13493,0,303.6000061,91.5,1.5,416,15,7,12
13607,0,305.2999878,98.09999847,1.899999976,347,15,7,15
12990,0,295.7000122,98.09999847,-0.699999988,561,15,7,16
13344,0,297.2999878,98.19999695,-2.299999952,370,15,7,17
12973,0,296,96.59999847,-2.299999952,362,15,7,18
12637,0,281,93,-2.200000048,487,15,7,19
11814,0,261.2999878,89.40000153,2.799999952,548,15,7,20
12745,0,273.1000061,97,1.700000048,729,15,7,21
12961,0,287.3999939,93.19999695,3,503,15,7,22
12104,0,277.3999939,98.90000153,0.400000006,443,15,7,23
13065,0,275.8999939,96.90000153,-2.200000048,518,15,7,24
12983,0,273.7000122,92.69999695,0.899999976,509,15,7,25
11892,0,279.6000061,87.40000153,1.200000048,404,15,7,26
11727,0,263.2000122,91.69999695,1.799999952,504,15,7,27
12981,622,265.5,84.69999695,1.600000024,519,15,7,28
12503,827,270.3999939,87.80000305,-0.899999976,517,15,7,29
12693,0,275.7999878,90.69999695,0.5,360,15,7,30
12277,0,283.2000122,99.30000305,-0.400000006,363,15,7,31
11794,1121,283.6000061,92.30000305,1.299999952,517,15,8,1
12377,0,275.7000122,99.59999847,0.699999988,409,15,8,2
11752,0,264.7000122,103.1999969,3.700000048,874,15,8,3
11420,0,258.7000122,101.5999985,0.100000001,373,15,8,4
12347,0,264,96.80000305,-1.299999952,488,15,8,5
12452,0,263.6000061,99.59999847,-3,393,15,8,6
12960,0,278.3999939,102.8000031,7.199999809,349,15,8,7
12963,0,283.7999878,104.5999985,3.299999952,413,15,8,8
12680,0,288,104.0999985,2.299999952,390,15,8,9
12091,0,270.7999878,96.90000153,2.700000048,574,15,8,10
13468,0,286.5,88.30000305,4.300000191,441,15,8,11
13114,0,288.7000122,82.19999695,0.100000001,363,15,8,12
13301,0,291.7000122,81.5,0.899999976,418,15,8,13
13246,0,293,96.09999847,2.400000095,494,15,8,14
13627,0,298.6000061,101,2.900000095,384,15,8,15
11895,0,272.3999939,100,4,442,15,8,16
11230,0,249.5,102.9000015,3.799999952,414,15,8,17
12513,0,263.1000061,107,3.799999952,414,15,8,18
12929,652,277,107.4000015,4,610,15,8,19
13038,187,280,99.40000153,4.400000095,389,15,8,20
13156,0,286.2999878,102.0999985,2.200000048,675,15,8,21
12226,0,273.8999939,100.5999985,0.899999976,524,15,8,22
12149,0,262.1000061,101.5,0.5,548,15,8,23
,10788,0,236.3999939,101.4000015,-0.100000001,15,8,24
12405,0,259.1000061,101.9000015,2.599999905,366,15,8,25
12622,0,277.1000061,100.6999969,1.399999976,398,15,8,26
12542,0,280.7000122,101.1999969,-1.899999976,427,15,8,27
12616,0,279.2999878,97.09999847,-2.299999952,399,15,8,28
13058,0,282.3999939,94.30000305,1.899999976,425,15,8,29
13162,0,263.6000061,96.40000153,-19.60000038,350,15,8,30
12212,0,273.7999878,98,-1.200000048,520,15,8,31
13450,0,286,101,0.100000001,486,15,9,1
13754,0,295.7999878,100.1999969,4.599999905,509,15,9,2
13520,0,289.8999939,93.59999847,3.400000095,601,15,9,3
12029,1308,276.7999878,88.19999695,4.099999905,645,15,9,4
11262,0,267.5,93.19999695,4.800000191,428,15,9,7
12382,0,265,90,2,477,15,9,8
12796,0,275.5,88.09999847,4.400000095,824,15,9,9
13151,0,282.6000061,92.80000305,-1.399999976,436,15,9,10
13067,0,281.8999939,93.19999695,-0.300000012,572,15,9,11
13531,0,285.2000122,91.40000153,3.400000095,601,15,9,12
12931,0,286.2999878,93.80000305,9.199999809,392,15,9,13
11868,0,261.8999939,94.30000305,5.300000191,479,15,9,14
13122,0,277.5,98.30000305,8.600000381,475,15,9,15
12967,0,293.2000122,96.5,10.10000038,995,15,9,16
13352,0,293,94.30000305,0.400000006,649,15,9,17
13007,0,289.5,94.19999695,5.599999905,434,15,9,18
13196,0,293.2000122,85.90000153,6.599999905,883,15,9,19
13272,0,295.7000122,92.69999695,3.5,464,15,9,20
11912,0,279.2000122,94.40000153,3.200000048,480,15,9,21
13341,392,280.6000061,99.19999695,3.799999952,525,15,9,22
13577,0,296.7000122,102.5,2.599999905,624,15,9,23
11933,2333,277.7999878,93.69999695,5.599999905,688,15,9,24
11813,1425,272.7000122,103.5,5.900000095,598,15,9,25
11796,1321,278.1000061,106,5.5,636,15,9,26
12111,90,276.2000122,103.5999985,5.199999809,665,15,9,27
11384,0,262.1000061,107.8000031,4.400000095,562,15,9,28
11778,0,265.7999878,108,3.400000095,684,15,9,29
11957,0,270,121.4000015,3.299999952,382,15,9,30
12478,0,265.7999878,123.0999985,4.599999905,437,15,10,1
11750,0,263.7000122,122.8000031,0.899999976,440,15,10,2
10885,0,244.5,117,5.300000191,350,15,10,3
11690,0,252.3999939,117.3000031,0.600000024,502,15,10,4
10228,0,239.6000061,111.0999985,-0.600000024,436,15,10,5
11847,0,246.1000061,110.5999985,-2.299999952,653,15,10,6
11742,0,253.5,114.8000031,1,488,15,10,7
11885,0,262.2000122,113.5999985,0.200000003,402,15,10,8
12415,0,270.6000061,118.6999969,2.900000095,615,15,10,9
13002,0,277,120.5999985,-0.200000003,462,15,10,10
12804,0,279.7999878,115.5,-0.200000003,645,15,10,11
11333,0,252.6000061,106.3000031,2.200000048,645,15,10,12
12239,359,253.1999969,114.3000031,-0.800000012,682,15,10,13
12075,0,263.2999878,118.5,3.400000095,331,15,10,14
12259,0,275.8999939,124,4.800000191,491,15,10,15
13132,0,279.1000061,120.8000031,5,574,15,10,16
13307,0,286.3999939,121.4000015,3.599999905,377,15,10,17
12234,0,283.2000122,124.5999985,3.200000048,388,15,10,18
12295,0,270.2999878,114.4000015,4.099999905,500,15,10,19
12890,0,273,124.6999969,1.700000048,541,15,10,20
12923,0,280.3999939,130.6999969,7.400000095,447,15,10,21
11629,0,261.3999939,124.4000015,3.5,759,15,10,22
12707,0,270.7000122,130,5.699999809,503,15,10,23
13202,0,281.2999878,130.8000031,7.800000191,657,15,10,24
13055,0,286.7000122,135.1999969,6.800000191,457,15,10,25
12051,0,270,125.5999985,5.599999905,544,15,10,26
12754,0,278.3999939,122.3000031,7.5,873,15,10,27
12796,0,285.6000061,132.8000031,5.199999809,813,15,10,28
12334,0,274.6000061,124.1999969,2.700000048,755,15,10,29
13184,0,274.8999939,132.3999939,5.199999809,451,15,10,30
12763,0,275.2000122,139.3999939,3.5,393,15,10,31
11986,0,258.6000061,130.8999939,3.400000095,669,15,11,1
11420,0,234.1999969,117.4000015,4,526,15,11,2
11661,0,241.5,118.1999969,6.099999905,754,15,11,3
12481,0,255.8000031,128.3999939,6.099999905,596,15,11,4
12185,0,252.5,131.3999939,5.599999905,641,15,11,5
12176,0,248.8999939,127.5999985,2.200000048,442,15,11,6
12212,0,254.8999939,126.9000015,3,482,15,11,7
11797,0,246.8000031,124.1999969,-0.600000024,493,15,11,8
10019,0,216.3999939,104.5999985,1.799999952,491,15,11,9
